H0_n_points,H0_lifetime_max,H0_lifetime_sum,H0_lifetime_mean,H0_lifetime_median,H0_lifetime_std,H0_lifetime_q25,H0_lifetime_q75,H0_n_long_lifetime,H0_persistence_entropy,H1_n_points,H1_lifetime_max,H1_lifetime_sum,H1_lifetime_mean,H1_lifetime_median,H1_lifetime_std,H1_lifetime_q25,H1_lifetime_q75,H1_n_long_lifetime,H1_persistence_entropy,H1_lifetime_top1,H1_lifetime_top2,H1_lifetime_top3,H1_lifetime_top4,H1_lifetime_top5,H1_max_to_sum_ratio,H1_top2_to_top1_ratio,H1_top1_minus_top2,tda_window_size,tda_point_cloud_n_points,tda_embedding_dim,tda_delay,tda_stride,date
149,5.034585952758789,525.4744877815247,3.526674414641105,3.2381954193115234,0.8261968401793145,2.8759570121765137,4.371657371520996,15,4.976876055114841,180,0.6998419761657715,33.265198707580566,0.1848066594865587,0.1542677879333496,0.15491004619209447,0.05554759502410889,0.2688044309616089,18,4.85726418327555,0.6998419761657715,0.6675419807434082,0.63525390625,0.6327242851257324,0.5621967315673828,0.021038262308840185,0.9538467303728686,0.03229999542236328,180,150,30,1,1,2007-12-19
149,5.034585952758789,541.5332009792328,3.6344510132834413,3.4263083934783936,0.7545419234480298,2.9789810180664062,4.371657371520996,15,4.982598153736283,188,0.7532167434692383,31.873067378997803,0.16953759244147767,0.12297797203063965,0.1512452955120305,0.0559079647064209,0.22857624292373657,19,4.873848046267926,0.7532167434692383,0.6327242851257324,0.6187901496887207,0.6075921058654785,0.5621967315673828,0.023631762030081774,0.8400295009527668,0.12049245834350586,180,150,30,1,1,2007-12-26
149,5.034585952758789,551.0230844020844,3.6981415060542573,3.601915121078491,0.750299453829996,2.9946177005767822,4.4838457107543945,15,4.983292465450049,190,0.7532167434692383,32.93336582183838,0.17333350432546515,0.11986088752746582,0.1624862578765025,0.05172574520111084,0.2223377823829651,19,4.852953047822583,0.7532167434692383,0.7037067413330078,0.6327242851257324,0.6262078285217285,0.6187901496887207,0.02287093118705086,0.9342685852837093,0.04951000213623047,180,150,30,1,1,2008-01-02
149,5.034585952758789,562.2130827903748,3.773242166378354,3.6395246982574463,0.7388828797084799,3.090120792388916,4.522197723388672,15,4.984463355029398,195,0.7681045532226562,37.50671339035034,0.19234211995051456,0.1206662654876709,0.18737965753894475,0.04808545112609863,0.2746739387512207,20,4.835846130883357,0.7681045532226562,0.7532167434692383,0.7340044975280762,0.676699161529541,0.6327242851257324,0.020479121836899546,0.9806174697299284,0.014887809753417969,180,150,30,1,1,2008-01-09
149,5.034585952758789,572.2848086357117,3.8408376418504138,4.013964653015137,0.7367197726562248,3.090120792388916,4.540478229522705,15,4.985019667525827,192,0.7808279991149902,43.48441433906555,0.22648132468263307,0.1594855785369873,0.21280135670890687,0.05543100833892822,0.36715567111968994,20,4.830520999399256,0.7808279991149902,0.7693891525268555,0.7579765319824219,0.7532167434692383,0.7531976699829102,0.01795650259944997,0.9853503632027798,0.011438846588134766,180,150,30,1,1,2008-01-16
149,5.034585952758789,579.2829539775848,3.8878050602522474,4.1332879066467285,0.7368384570331343,3.090120792388916,4.539458274841309,15,4.985276894658584,201,0.936302661895752,52.91905212402344,0.2632788662886738,0.17276239395141602,0.2383746908537731,0.06503009796142578,0.4614295959472656,21,4.89342732588695,0.936302661895752,0.8068170547485352,0.7998223304748535,0.7808279991149902,0.7693891525268555,0.017693110974501047,0.8617053946156208,0.1294856071472168,180,150,30,1,1,2008-01-23
149,5.034585952758789,582.2809607982635,3.907925911397742,4.189276695251465,0.7093958824263357,3.3494601249694824,4.484652996063232,15,4.986715307019486,204,0.8243446350097656,57.59412240982056,0.2823241294599047,0.19144010543823242,0.2435385750323926,0.06942123174667358,0.4802582263946533,21,4.930543793333433,0.8243446350097656,0.8107280731201172,0.8068170547485352,0.7993912696838379,0.7626323699951172,0.014312999322118398,0.9834819548628625,0.013616561889648438,180,150,30,1,1,2008-01-30
149,5.034585952758789,579.3450219631195,3.888221623913554,4.073703289031982,0.6701994874836658,3.5210816860198975,4.388512134552002,15,4.988478914414481,194,0.8243446350097656,53.47884154319763,0.27566413166596715,0.22539997100830078,0.21537890937536006,0.07940590381622314,0.4299856424331665,20,4.940582295997068,0.8243446350097656,0.8107280731201172,0.7993912696838379,0.7349882125854492,0.7263317108154297,0.01541440710423579,0.9834819548628625,0.013616561889648438,180,150,30,1,1,2008-02-06
149,5.034585952758789,580.8832809925079,3.898545510016832,3.95314884185791,0.6244509430913516,3.5554556846618652,4.371657371520996,15,4.9906065524151515,194,0.7263317108154297,51.161442279815674,0.26371877463822513,0.22219467163085938,0.19284825498290542,0.08929508924484253,0.41513001918792725,20,4.978833428822954,0.7263317108154297,0.7133173942565918,0.6629643440246582,0.6366767883300781,0.6327242851257324,0.014196857603093487,0.9820821308431831,0.01301431655883789,180,150,30,1,1,2008-02-13
149,5.003268718719482,583.9439611434937,3.9190869875402257,3.9054131507873535,0.5294258306556952,3.566174268722534,4.315174102783203,15,4.994638741408163,186,0.7373347282409668,46.24646711349487,0.2486369199650262,0.21539080142974854,0.18313358188193993,0.08929508924484253,0.380765438079834,19,4.936444424450027,0.7373347282409668,0.7319345474243164,0.6905956268310547,0.6327242851257324,0.6322340965270996,0.01594359038132472,0.9926760796557984,0.005400180816650391,180,150,30,1,1,2008-02-20
149,5.003268718719482,586.6184918880463,3.9370368583090354,3.8812777996063232,0.45905634849319643,3.5946710109710693,4.276727199554443,15,4.997142035966764,189,0.9198479652404785,46.18624424934387,0.24437166269494112,0.1802971363067627,0.19752980717174098,0.07868194580078125,0.3851933479309082,19,4.915361341003377,0.9198479652404785,0.8573393821716309,0.756497859954834,0.7211861610412598,0.7034626007080078,0.01991605899528291,0.9320446579968181,0.06250858306884766,180,150,30,1,1,2008-02-27
149,5.003268718719482,591.0419659614563,3.966724603768163,3.8812777996063232,0.4055900261956119,3.617406129837036,4.226566314697266,15,4.998797331389168,190,0.9198479652404785,47.77495312690735,0.251447121720565,0.17474126815795898,0.2104887301470268,0.06842482089996338,0.40028154850006104,19,4.8936548809462925,0.9198479652404785,0.8573393821716309,0.812744140625,0.756497859954834,0.7211861610412598,0.019253770125049283,0.9320446579968181,0.06250858306884766,180,150,30,1,1,2008-03-05
149,5.095252513885498,587.0279774665833,3.939785083668344,3.8727235794067383,0.39044495082981395,3.622485876083374,4.189276695251465,15,4.999150426799665,171,0.9198479652404785,46.11319184303284,0.2696677885557476,0.23408937454223633,0.21379174743096582,0.07658576965332031,0.4161717891693115,18,4.810652104184852,0.9198479652404785,0.8573393821716309,0.7898516654968262,0.756497859954834,0.7211861610412598,0.019947609967481718,0.9320446579968181,0.06250858306884766,180,150,30,1,1,2008-03-12
149,5.145368576049805,586.0709824562073,3.9333622983638072,3.8765268325805664,0.37667843569460485,3.636190176010132,4.135095119476318,15,4.9994855797596625,150,0.9198479652404785,40.93863582611084,0.2729242388407389,0.23897457122802734,0.22003550558683163,0.07723355293273926,0.4303807020187378,15,4.669216795584084,0.9198479652404785,0.8573393821716309,0.8452095985412598,0.756497859954834,0.7211861610412598,0.022468945207348493,0.9320446579968181,0.06250858306884766,180,150,30,1,1,2008-03-19
